solution_name,sample_idx,sample_num,actual_7d,actual_28d,prior_mean_7d,prior_std_7d,posterior_mean_7d,posterior_std_7d,prior_mean_14d,prior_std_14d,posterior_mean_14d,posterior_std_14d,prior_mean_21d,prior_std_21d,posterior_mean_21d,posterior_std_21d,prior_mean_28d,prior_std_28d,posterior_mean_28d,posterior_std_28d,prior_mean_56d,prior_std_56d,posterior_mean_56d,posterior_std_56d,prior_mean_90d,prior_std_90d,posterior_mean_90d,posterior_std_90d,prior_error_28d,posterior_error_28d,improvement_28d,improvement_pct_28d,prior_uncertainty_28d,posterior_uncertainty_28d,uncertainty_reduction_28d,uncertainty_reduction_pct_28d,prior_posterior_ratio_28d,is_improved,significant_improvement
Max Normalization,63,64,10.9569,11.4552,-3.6311283,8.649017,10.610274,0.85762537,-3.0564191,8.527419,11.184971,0.8576384,-2.663945,8.451815,11.577405,0.8576845,-2.389361,8.40261,11.851916,0.8577644,-1.7507114,8.300251,12.49001,0.85838085,-1.3097441,8.239695,12.929692,0.8598041,13.844560904693603,0.3967163131713871,13.447844591522216,97.13449696308612,8.40261,0.8577644,7.5448456,89.79169130325317,0.02865503036913881,True,True
Max Normalization,64,65,29.99,42.49,25.40379,5.7286687,27.35225,0.42986548,27.37284,5.6267076,29.32129,0.42986602,28.717527,5.599065,30.665936,0.4298678,29.658298,5.6003757,31.606644,0.4298708,31.846424,5.6688995,33.794266,0.4298945,33.357254,5.7681947,35.30393,0.42994922,12.831701507568361,10.88335632324219,1.9483451843261719,15.183841232411805,5.6003757,0.4298708,5.170505,92.32425689697266,0.848161587675882,True,True
Max Normalization,65,66,30.04,30.952,19.140728,5.285092,29.672905,0.7170215,20.92644,5.142257,31.45857,0.71705526,22.145918,5.158062,32.677887,0.7171709,22.999094,5.2238727,33.5308,0.71736825,24.983479,5.5399346,35.51308,0.7189014,26.35363,5.875347,36.87838,0.7224345,7.952905990600588,2.5787998657226545,5.374106124877933,67.57411858293689,5.2238727,0.71736825,4.5065045,86.26750111579895,0.32425881417063107,True,True
Max Normalization,66,67,49.3694,54.2342,15.529306,5.554542,46.992664,2.255963,19.434317,6.3592796,50.888702,2.2596524,22.101088,6.961804,53.525154,2.272068,23.966818,7.40241,55.3392,2.293046,28.30629,8.472801,59.27922,2.4480417,31.302557,9.239916,61.37017,2.7610788,30.26738214416504,1.104999066162108,29.162383078002932,96.3492083296172,7.40241,2.293046,5.109364,69.02298331260681,0.036507916703828,True,True
Max Normalization,67,68,37.96608,40.5424,11.962112,11.36359,35.585827,0.26689243,12.601149,11.3550205,36.22474,0.26689973,13.037553,11.372737,36.660717,0.26692393,13.342869,11.396457,36.96531,0.2669654,14.053003,11.487312,37.66979,0.267288,14.543328,11.5786705,38.147026,0.2680329,27.19953119506836,3.5770908569335944,23.622440338134766,86.84870400419928,11.396457,0.2669654,11.129492,97.6574718952179,0.13151295995800724,True,True
Max Normalization,68,69,21.3904,26.44744,9.246016,7.308255,21.229553,0.14878376,10.140233,7.3153596,22.123772,0.14878438,10.750904,7.339877,22.734436,0.14878626,11.178142,7.3664308,23.161667,0.14878923,12.171848,7.4575896,24.15532,0.14881255,12.857971,7.5438957,24.841316,0.14886715,15.269298406066895,3.285773129882813,11.983525276184082,78.48117809671406,7.3664308,0.14878923,7.2176414,97.98017144203186,0.21518821903285934,True,True
Max Normalization,69,70,44.8,46.88,29.57211,8.214711,43.364693,0.90148634,29.90121,8.126461,43.693657,0.9015261,30.125957,8.071659,43.917953,0.90166056,30.283194,8.036013,44.07441,0.9018903,30.64891,7.9618645,44.43409,0.9036759,30.901424,7.91796,44.67263,0.9077894,16.596806411743167,2.8055905151367213,13.791215896606445,83.09560016828533,8.036013,0.9018903,7.1341224,88.77689242362976,0.1690439983171467,True,True
Max Normalization,70,71,17.8322,24.3357,5.7903028,5.517,16.865786,0.87457156,8.309905,5.6864653,19.385365,0.87458074,10.030565,5.884098,21.105938,0.87461245,11.234379,6.05807,22.309607,0.8746668,14.034305,6.561542,25.108402,0.87508535,15.967565,6.977293,27.039042,0.8760539,13.101321185302734,2.026093447875976,11.075227737426758,84.53519748719023,6.05807,0.8746668,5.1834035,85.56196093559265,0.1546480251280977,True,True
Max Normalization,71,72,25.96,28.904,16.847893,5.4323406,25.8568,0.49496952,18.597326,5.4531813,27.606184,0.49502787,19.79203,5.519739,28.800718,0.4952231,20.627872,5.5907207,29.63627,0.4955566,22.571945,5.828767,31.578083,0.498143,23.914265,6.047575,32.91517,0.50407356,8.276127532958984,0.7322705230712891,7.543857009887695,91.15201499547845,5.5907207,0.4955566,5.0951643,91.13609194755554,0.08847985004521537,True,True
Max Normalization,72,73,24.0438,38.8586,14.550482,8.441223,23.783083,0.16336441,16.155798,8.58224,25.388397,0.16336471,17.252083,8.710888,26.48468,0.16336557,18.019068,8.815807,27.25166,0.16336755,19.802986,9.104659,29.035522,0.16338167,21.034725,9.338256,30.267143,0.16341415,20.839532235717776,11.606940606689456,9.23259162902832,44.30325750404408,8.815807,0.16336755,8.65244,98.14687967300415,0.5569674249595592,True,True
Max Normalization,73,74,47.16,52.79,44.759552,6.9074326,47.184837,0.22075582,45.426846,6.7348566,47.852135,0.22076593,45.882553,6.619739,48.30784,0.22079885,46.20137,6.540595,48.626648,0.22085789,46.942917,6.3612194,49.368126,0.2213019,47.454926,6.2414365,49.87997,0.22233559,6.588629760742187,4.163352050781249,2.4252777099609375,36.810046975347696,6.540595,0.22085789,6.319737,96.62327170372009,0.631899530246523,True,True
Max Normalization,74,75,32.5843,37.9775,25.145535,8.97534,32.291397,0.31545672,26.106176,9.008235,33.252037,0.31545833,26.762209,9.042027,33.90806,0.31546396,27.221184,9.071074,34.367012,0.31547338,28.288704,9.155574,35.43437,0.31554806,29.025793,9.227474,36.17108,0.31572068,10.75631622314453,3.610487976074218,7.1458282470703125,66.43378735644202,9.071074,0.31547338,8.7556,96.52220010757446,0.33566212643557986,True,True
Max Normalization,75,76,10.0192,11.0138,-5.083506,10.444125,9.68384,0.82324004,-4.528817,10.411939,10.238518,0.8232545,-4.1500144,10.39692,10.617276,0.8233025,-3.8849952,10.3897915,10.882224,0.82338214,-3.2685928,10.383997,11.498055,0.8240117,-2.8429866,10.388809,11.922342,0.8254635,14.898795222091675,0.13157591705322247,14.767219305038452,99.11686874615121,10.3897915,0.82338214,9.566409,92.07508563995361,0.008831312538487943,True,True
Max Normalization,76,77,44.16,43.12,11.305309,7.2019486,38.80152,1.3844869,12.257147,7.236001,39.751213,1.384737,12.9071665,7.280184,40.393974,1.3855836,13.361933,7.3210154,40.836353,1.3870254,14.41967,7.4467096,41.797848,1.398155,15.150003,7.557674,42.306675,1.423296,29.758067245483396,2.2836466979980443,27.47442054748535,92.32595759946524,7.3210154,1.3870254,5.93399,81.05419278144836,0.07674042400534767,True,True
Max Normalization,77,78,10.08,27.44,-24.94579,11.818381,-0.23929834,0.082412705,-24.694002,11.853395,0.012488365,0.082412705,-24.522057,11.880993,0.18443346,0.082412705,-24.401758,11.902066,0.30473232,0.082412705,-24.121962,11.956658,0.58452845,0.082412705,-23.928768,11.998859,0.7777214,0.082412705,51.841758193969724,27.13526767730713,24.706490516662594,47.65750888351714,11.902066,0.082412705,11.8196535,99.30757880210876,0.5234249111648286,True,True
Max Normalization,78,79,55.3153,57.8378,20.0985,4.466038,52.121162,2.972708,24.489412,5.046919,56.496765,2.978901,27.488005,5.5457087,59.44361,2.9997125,29.585888,5.9312606,61.453396,3.034742,34.46532,6.9131446,65.65523,3.2887604,37.83441,7.641539,67.51044,3.7788892,28.251912091064455,3.615595843505858,24.636316247558597,87.2022968503806,5.9312606,3.034742,2.8965185,48.83478581905365,0.12797703149619394,True,True
Max Normalization,79,80,21.4342,34.0268,9.611561,7.5716286,21.116222,0.1466264,10.718769,7.4981,22.22343,0.1466264,11.474892,7.49325,22.97955,0.14662737,12.003891,7.511854,23.508545,0.1466283,13.234283,7.6241837,24.738903,0.14663705,14.083832,7.7562847,25.588367,0.14665672,22.022909008789064,10.518255078125001,11.504653930664062,52.23948355811079,7.511854,0.1466283,7.365226,98.04803729057312,0.4776051644188921,True,True
Max Normalization,80,81,19.1,23.1,1.6664487,4.8009033,5.774685,0.09479102,2.0089169,4.8050423,6.117153,0.09479102,2.2427914,4.814336,6.3510275,0.09479102,2.4064155,4.8239427,6.5146503,0.094791025,2.786985,4.85607,6.895215,0.09479104,3.049757,4.886126,7.157975,0.09479106,20.693584537506105,16.58534965515137,4.108234882354736,19.852698187251043,4.8239427,0.094791025,4.7291517,98.03498983383179,0.8014730181274896,True,True
Max Normalization,81,82,29.552,34.04,37.89021,8.374684,30.418076,0.12859848,38.099667,8.309251,30.627535,0.12859848,38.24271,8.26827,30.770576,0.12859868,38.342785,8.241414,30.870651,0.1285989,38.575546,8.18482,31.103432,0.12860078,38.73626,8.150604,31.264193,0.12860516,4.302784881591798,3.1693487548828116,1.133436126708986,26.34191942892753,8.241414,0.1285989,8.112815,98.4395980834961,0.7365808057107247,True,True
Max Normalization,82,83,36.3328,57.9994,33.008095,6.672472,36.399254,0.18659896,35.50476,6.6210613,38.895916,0.18660295,37.20976,6.6298637,40.600906,0.18661591,38.402615,6.65719,41.793743,0.18663788,41.177055,6.7866735,44.568024,0.18681109,43.09272,6.927662,46.483326,0.18721098,19.596785406494142,16.20565686645508,3.3911285400390625,17.304514335883287,6.65719,0.18663788,6.470552,97.19644784927368,0.8269548566411672,True,True
Max Normalization,83,84,32.361945,35.500073,1.4462608,6.0872416,28.615065,0.66597986,2.149746,6.3595247,29.317923,0.66603214,2.6301627,6.563224,29.79622,0.66620827,2.9662728,6.713491,30.128717,0.666509,3.748026,7.0851774,30.882349,0.6688421,4.2878017,7.357971,31.357132,0.67419434,32.533800169036866,5.371355577514649,27.162444591522217,83.4899226355159,6.713491,0.666509,6.046982,90.07209539413452,0.1651007736448411,True,True
Max Normalization,84,85,27.624,28.584,18.666996,4.1392255,27.18581,1.1628083,20.908535,4.439374,29.42723,1.1629214,22.439304,4.7260103,30.9576,1.1633061,23.510262,4.9590683,32.027874,1.163963,26.001186,5.5836463,34.513504,1.1690516,27.72109,6.0673876,36.221153,1.1807247,5.073738464355468,3.4438739929199222,1.6298644714355461,32.12354130757492,4.9590683,1.163963,3.7951055,76.52859687805176,0.6787645869242508,True,True
Max Normalization,85,86,27.99536,28.30944,6.7036414,3.949474,27.220459,0.899852,8.351756,3.8063045,28.868454,0.8999124,9.477269,3.7419577,29.99356,0.9001173,10.264703,3.7140238,30.780296,0.90046614,12.096182,3.7051845,32.60637,0.90317845,13.36076,3.7449956,33.858425,0.9094197,18.044737203063963,2.470856325683595,15.573880877380368,86.30705286600656,3.7140238,0.90046614,2.8135576,75.75497031211853,0.1369294713399344,True,True
Max Normalization,86,87,43.71,50.26,46.96592,14.165301,46.232346,0.039496608,47.252083,14.051537,46.518513,0.039496608,47.447506,13.97752,46.713936,0.039496608,47.58423,13.927537,46.85066,0.039496608,47.90223,13.817125,47.16866,0.039496608,48.1218,13.745739,47.38823,0.039496608,2.675771484374998,3.409341583251951,-0.7335700988769531,-27.415274553921748,13.927537,0.039496608,13.888041,99.71641302108765,1.2741527455392174,False,False
Max Normalization,87,88,48.83,60.8,40.120884,7.9707823,47.047478,0.10679919,40.883144,7.7413225,47.80974,0.10679919,41.4037,7.6051908,48.3303,0.10679919,41.76789,7.5204587,48.69449,0.10679919,42.614967,7.3586254,49.541557,0.10679919,43.199844,7.276986,50.12644,0.106799245,19.032109069824216,12.105511474609372,6.926597595214844,36.394272278510115,7.5204587,0.10679919,7.4136596,98.57988357543945,0.6360572772148989,True,True
Max Normalization,88,89,66.19,71.63,57.598118,6.0133657,66.15269,0.37830082,58.46286,5.6385856,67.01738,0.37839633,59.0534,5.395096,67.607765,0.37871712,59.46655,5.231643,68.02065,0.3792656,60.427498,4.8769183,68.97955,0.38351065,61.091,4.656094,69.6383,0.39315075,12.163451080322261,3.6093472290039017,8.55410385131836,70.32628975798639,5.231643,0.3792656,4.8523774,92.75054335594177,0.29673710242013607,True,True
Max Normalization,89,90,46.03,57.4,32.472992,9.313545,45.95897,0.42764005,33.38133,9.152679,46.8673,0.42764962,34.00164,9.069483,47.487595,0.42767572,34.43562,9.024535,47.921547,0.42772102,35.445015,8.963162,48.930733,0.42808408,36.141968,8.956504,49.627182,0.42891952,22.96438064575195,9.478453063964842,13.48592758178711,58.72541389128121,9.024535,0.42772102,8.596814,95.26046514511108,0.4127458610871879,True,True
Max Normalization,90,91,25.06,45.55,22.197308,7.001116,25.25265,0.64828527,25.853344,7.3635,28.908636,0.64861846,28.350086,7.6903324,31.405212,0.64974093,30.096859,7.952492,33.151703,0.651652,34.159653,8.653208,37.212288,0.66633844,36.964886,9.199153,40.012417,0.6990782,15.453141021728513,12.398297119140622,3.0548439025878906,19.76843347441471,7.952492,0.651652,7.3008404,91.80569052696228,0.8023156652558529,True,True
Max Normalization,91,92,12.4445,12.9032,-1.124121,8.883423,12.029462,1.0836489,-0.31795412,8.939735,12.835565,1.0837219,0.23258507,8.985584,13.385889,1.0839665,0.61775446,9.021172,13.770694,1.0843843,1.5136129,9.114913,14.663711,1.0876266,2.132175,9.188396,15.275692,1.0950925,12.285445540618896,0.8674937789916992,11.417951761627197,92.93884966464148,9.021172,1.0843843,7.936787,87.97956109046936,0.07061150335358517,True,True
Max Normalization,92,93,33.51816,38.2196,-0.8256758,16.124134,33.22439,0.08546938,-0.664033,16.159851,33.386032,0.08546938,-0.55364555,16.186718,33.496418,0.08546938,-0.47641605,16.206705,33.57365,0.08546938,-0.29678935,16.25695,33.753277,0.08546938,-0.1727628,16.294699,33.8773,0.08546938,38.69601605138779,4.645949639892578,34.05006641149521,87.99372619206375,16.206705,0.08546938,16.121235,99.47262406349182,0.12006273807936248,True,True
Max Normalization,93,94,52.4,58.6,30.090513,6.1233463,47.217216,0.17242765,32.139053,6.111289,49.265747,0.17242777,33.53802,6.174381,50.66468,0.17242831,34.51677,6.2520294,51.64338,0.1724291,36.79322,6.532831,53.919456,0.17243557,38.365044,6.8011136,55.49041,0.17245047,24.083230590820314,6.95662078857422,17.126609802246094,71.11425411827497,6.2520294,0.1724291,6.0796003,97.24202752113342,0.2888574588172502,True,True
Max Normalization,94,95,28.7857,31.0,17.06844,3.9527946,27.948477,1.6609782,19.18077,4.123681,30.060251,1.6614339,20.623302,4.275478,31.500896,1.6629709,21.632528,4.39683,32.506905,1.6655898,23.979872,4.7212987,34.829235,1.6857857,25.60064,4.9749756,36.39231,1.7312942,9.367471694946289,1.5069046020507812,7.860567092895508,83.91343308927478,4.39683,1.6655898,2.7312403,62.11839318275452,0.16086566910725225,True,True
Max Normalization,95,96,13.4,16.1,2.9389496,4.7538033,8.399597,0.10831241,3.2803931,4.798737,8.74104,0.10831241,3.5135686,4.8356285,8.9742155,0.10831243,3.676703,4.8643637,9.137349,0.108312435,4.0561347,4.9402494,9.516775,0.1083125,4.3181205,4.9997945,9.778748,0.10831265,12.423297023773195,6.962650871276857,5.460646152496338,43.954886871390556,4.8643637,0.108312435,4.756051,97.77334332466125,0.5604511312860945,True,True
Max Normalization,96,97,30.152,32.072,38.429096,5.680567,31.232166,2.4729643,42.247223,5.943129,35.053722,2.4778025,44.85466,6.187401,37.67275,2.4940665,46.678883,6.3860106,39.5167,2.5214586,50.921803,6.9238567,43.911396,2.7206252,53.85141,7.3474474,47.180138,3.1070719,14.60688259887695,7.4447007446289035,7.162181854248047,49.03292544296009,6.3860106,2.5214586,3.864552,60.51590442657471,0.509670745570399,True,True
Max Normalization,97,98,29.6,34.8,11.884573,6.616269,27.73619,0.21178244,12.597412,6.7326856,28.449028,0.21178275,13.084216,6.852767,28.935812,0.21178392,13.424795,6.955346,29.27636,0.2117858,14.216943,7.248945,30.06826,0.21180066,14.763895,7.492777,30.614634,0.21183524,21.37520484924316,5.523640441894528,15.851564407348633,74.15865494224676,6.955346,0.2117858,6.7435603,96.95506691932678,0.2584134505775324,True,True
Max Normalization,98,99,14.03,23.68,4.006528,7.2766485,13.7532215,0.6637042,7.45654,7.9386454,17.202457,0.6642092,9.812588,8.439111,19.555885,0.6659109,11.46093,8.808459,21.199759,0.668803,15.294782,9.717539,24.998886,0.69081604,17.941935,10.378441,27.566126,0.7387148,12.219070129394531,2.480241470336914,9.738828659057617,79.70188038801433,8.808459,0.668803,8.139656,92.40726232528687,0.20298119611985668,True,True
Max Normalization,99,100,33.10984,35.9556,17.175873,7.489447,32.57017,0.10342544,17.990078,7.3991275,33.384377,0.10342567,18.546108,7.3487716,33.940395,0.10342679,18.93512,7.319131,34.329395,0.103428476,19.839914,7.2683115,35.234093,0.10344142,20.464645,7.248231,35.858604,0.10347203,17.020480371093747,1.6262047058105438,15.394275665283203,90.44560041576521,7.319131,0.103428476,7.2157025,98.5868752002716,0.09554399584234782,True,True
