Idx_Sample,Ref.,Mixture Code in Ref,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,LOI,OPC (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),MK (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg in 1m3 mix),Total aggregates (kg in 1m3 mix),Coarse Agg density (kg/m3),Fine Agg density (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Na2O (l),SiO2 (l),H2O,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,AL/B,SH/SS,Ms,Ag/B,W/B,Additional water (kg in 1m3 mix),Sp/B,Superplasticizer (kg in 1m3 mix),Total water (in solutions + additional) (kg in 1m3 mix),Initial curing temp (C),Final curing temp (C),7d CS,28d CS,1-d Cubic compressive strength (MPa),3-d Cubic compressive strength (MPa),7-d Cubic compressive strength (MPa),14-d Cubic compressive strength (MPa) ,21-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),56-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,180-d Cubic compressive strength (MPa),365-d Cubic compressive strength (MPa) ,1-d Cylindrical compressive strength (MPa),2-d Cylindrical compressive strength (MPa),3-d Cylindrical compressive strength (MPa),4-d Cylindrical compressive strength (MPa),5-d Cylindrical compressive strength (MPa),7-d Cylindrical compressive strength (MPa),12-d Cylindrical compressive strength (MPa),14-d Cylindrical compressive strength (MPa),21-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Cylindrical compressive strength (MPa) ,365-d Cylindrical compressive strength (MPa),Slump (mm),flowtable,"CO2 footprint
(kg emision per 1m3 of samples produced and cured)
[108] and [109] used"
1298,[92],Batch B ambient,56.8525,25.06,2.396,9.37,2.4475,0.0,0.0,0.6125,0.375,0.0,0.0,0.0,0.7425,,303.75,101.25,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,15.0,0.350024691,1.0,2.0,4.6,0.2,0.0,0.0,0.0,67.97392,24.0,24.0,25.48,32.64,,20.94,25.48,,,32.64,,,,,,,,,,,,,,,,,,,,,122.415744
1299,[92],Batch C ambient,52.424603,23.5717776,2.09026736,13.6065552,3.1801626,0.0,0.0,0.8212902,0.311728,0.0,0.0,0.0,1.2542775,,252.5,152.5,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,16.0,0.350024691,1.0,2.0,4.6,0.2,0.0,0.0,0.0,65.13872,24.0,24.0,33.12,39.52,,29.65,33.12,,,39.52,,,,,,,,,,,,,,,,,,,,,130.305152
1300,[92],Batch D ambient,39.3575,19.18,1.188,26.11,5.3425,0.0,0.0,1.4375,0.125,0.0,0.0,0.0,1.84546875,,101.25,303.75,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,17.0,0.350024691,1.0,2.0,4.6,0.2,0.0,0.0,0.0,62.30352,24.0,24.0,41.57,47.91,,37.55,41.57,,,47.91,,,,,,,,,,,,,,,,,,,,,142.99456
1301,[92],Batch E ambient,30.61,16.24,0.584,34.48,6.79,0.0,0.0,1.85,0.0,0.0,0.0,0.0,2.1,,,405.0,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,18.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,59.46832,24.0,24.0,43.75,47.98,,40.13,43.75,,,47.98,,,,,,,,,,,,,,,,,,,,,153.283968
1302,[92],Batch A oven,65.6,28.0,3.0,1.0,1.0,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.29,,405.0,,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,19.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,56.63312,60.0,24.0,14.89,19.33,,12.0,14.89,,,19.33,,,,,,,,,,,,,,,,,,,,,161.7317093
1303,[92],Batch B oven,56.8525,25.06,2.396,9.37,2.4475,0.0,0.0,0.6125,0.375,0.0,0.0,0.0,0.7425,,303.75,101.25,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,20.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,53.79792,60.0,24.0,38.33,41.04,,26.6,38.33,,,41.04,,,,,,,,,,,,,,,,,,,,,172.0211173
1304,[92],Batch C oven,52.424603,23.5717776,2.09026736,13.6065552,3.1801626,0.0,0.0,0.8212902,0.311728,0.0,0.0,0.0,1.2542775,,252.5,152.5,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,21.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,50.96272,60.0,24.0,40.07,43.24,,32.81,40.07,,,43.24,,,,,,,,,,,,,,,,,,,,,179.9105253
1305,[92],Batch D oven,39.3575,19.18,1.188,26.11,5.3425,0.0,0.0,1.4375,0.125,0.0,0.0,0.0,1.84546875,,101.25,303.75,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,22.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,48.12752,60.0,24.0,46.11,50.47,,40.56,46.11,,,50.47,,,,,,,,,,,,,,,,,,,,,192.5999333
1306,[92],Batch E oven,30.61,16.24,0.584,34.48,6.79,0.0,0.0,1.85,0.0,0.0,0.0,0.0,2.1,,,405.0,,,,1283.08,587.3,1870.38,2.58,2.62,70.88,14.70%,29.40%,55.90%,70.88,23.0,0.350024691,1.0,2.0,4.6,0.1,0.0,0.0,0.0,45.29232,60.0,24.0,48.49,53.11,,41.86,48.49,,,53.11,,,,,,,,,,,,,,,,,,,,,202.8893413
1309,[94],FA0-20,74.18,9.44,4.22,5.53,2.48,0.32,1.46,0.0,0.96,0.0,0.0,0.0,0.82,,459.0,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,20.0,24.0,7.457624,11.38984,,,,,,,,,,,,,3.38983,,,9.32203,,13.2203,,14.2373,16.1017,,,,200.0,,105.2488
1310,[94],FA0-80,74.18,9.44,4.22,5.53,2.48,0.32,1.46,0.0,0.96,0.0,0.0,0.0,0.82,,459.0,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,80.0,24.0,18.16952,20.47456,,,,,,,,,,,,,22.3729,,,22.7119,,23.0508,,25.5932,28.1356,,,,,,140.5404667
1311,[94],FA5-20,71.31974715,9.081439636,4.128362187,8.520014806,2.5036082,0.304,1.408867882,0.227790433,0.950268793,0.0,0.0,0.0,0.995400911,22.95,436.05,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,20.0,24.0,13.69488,23.322,,,,,,,,,,,,,12.7119,,,17.1186,,24.0678,,29.1525,34.5763,,,,150.0,,124.435
1312,[94],FA5-80,71.31974715,9.081439636,4.128362187,8.520014806,2.5036082,0.304,1.408867882,0.227790433,0.950268793,0.0,0.0,0.0,0.995400911,22.95,436.05,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,80.0,24.0,35.66104,42.16952,,,,,,,,,,,,,40.5085,,,44.5763,,45.0847,,52.7119,55.0847,,,,,,159.7266667
1313,[94],FA10-20,68.45949431,8.722879271,4.036724374,11.51002961,2.527216401,0.288,1.357735763,0.455580866,0.940537585,0.0,0.0,0.0,1.170801822,45.9,413.1,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,20.0,24.0,13.42376,20.61016,,,,,,,,,,,,,8.47458,,,16.7797,,23.0508,,25.7627,33.3898,,,,120.0,,143.6212
1314,[94],FA10-80,68.45949431,8.722879271,4.036724374,11.51002961,2.527216401,0.288,1.357735763,0.455580866,0.940537585,0.0,0.0,0.0,1.170801822,45.9,413.1,,,,,1172.0,539.0,1711.0,,,142.8571429,15.40%,38.50%,46%,57.14285714,10.0,0.435729848,0.4,2.5,3.7,0.2,0.0,0.0,0.0,100.1428571,80.0,24.0,37.96608,40.5424,,,,,,,,,,,,,42.7119,,,47.4576,,48.6441,,50.678,52.0339,,,,,,178.9128667
1337,[96],8M1,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,430.0,,,,,1243.0,533.0,1776.0,2.78,2.73,138.0,16.95%,35.06%,47.99%,56.0,8.0,0.451162791,0.405797101,2.1,4.1,0.3,0.0,0.02,8.6,109.4662,60.0,27.0,27.1075,31.0558,,20.9327,27.1075,,,31.0558,,,,,,,,,,,,,,,,,,,114.921,,132.8679333
1338,[96],8M2,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,60.0,27.0,28.529,32.6797,,22.3542,28.529,,,32.6797,,,,,,,,,,,,,,,,,,,109.841,,125.0615333
1339,[96],8M3,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,364.0,,,,,1311.0,562.0,1873.0,2.78,2.73,117.0,16.95%,35.06%,47.99%,46.0,8.0,0.447802198,0.393162393,2.1,5.1,0.3,0.0,0.02,7.28,91.7963,60.0,27.0,29.5457,32.9878,,23.1685,29.5457,,,32.9878,,,,,,,,,,,,,,,,,,,80.0,,116.8999333
1340,[96],8M4,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,331.0,,,,,1344.0,576.0,1920.0,2.78,2.73,106.0,16.95%,35.06%,47.99%,42.0,8.0,0.447129909,0.396226415,2.1,5.8,0.3,0.0,0.02,6.62,83.4014,60.0,27.0,26.5138,31.0693,,21.5535,26.5138,,,31.0693,,,,,,,,,,,,,,,,,,,74.9206,,109.3415333
1341,[96],8M5,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,298.0,,,,,1377.0,590.0,1967.0,2.78,2.73,96.0,16.95%,35.06%,47.99%,38.0,8.0,0.44966443,0.395833333,2.1,6.6,0.3,0.0,0.02,5.96,75.4864,60.0,27.0,24.4939,27.5311,,19.635,24.4939,,,27.5311,,,,,,,,,,,,,,,,,,,44.7619,,102.1431333
1342,[96],10M1,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,430.0,,,,,1243.0,533.0,1776.0,2.78,2.73,138.0,16.95%,35.06%,47.99%,55.0,10.0,0.448837209,0.398550725,2.1,4.1,0.2,0.0,0.02,8.6,104.3862,60.0,27.0,30.9104,33.9639,,25.3719,30.9104,,,33.9639,,,,,,,,,,,,,,,,,,,114.921,,140.6811333
1343,[96],10M2,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,60.0,27.0,32.0528,35.6706,,26.0619,32.0528,,,35.6706,,,,,,,,,,,,,,,,,,,109.841,,132.8747333
1344,[96],10M3,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,364.0,,,,,1311.0,562.0,1873.0,2.78,2.73,117.0,16.95%,35.06%,47.99%,47.0,10.0,0.450549451,0.401709402,2.1,5.1,0.2,0.0,0.02,7.28,88.7163,60.0,27.0,32.5172,36.5875,,27.0916,32.5172,,,36.5875,,,,,,,,,,,,,,,,,,,80.0,,124.7131333
1345,[96],10M4,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,331.0,,,,,1344.0,576.0,1920.0,2.78,2.73,106.0,16.95%,35.06%,47.99%,42.0,10.0,0.447129909,0.396226415,2.1,5.8,0.2,0.0,0.02,6.62,80.0414,60.0,27.0,29.9312,33.5492,,25.5219,29.9312,,,33.5492,,,,,,,,,,,,,,,,,,,74.9206,,115.7759333
1346,[96],10M5,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,298.0,,,,,1377.0,590.0,1967.0,2.78,2.73,96.0,16.95%,35.06%,47.99%,38.0,10.0,0.44966443,0.395833333,2.1,6.6,0.2,0.0,0.02,5.96,72.4464,60.0,27.0,26.5536,32.997,,21.4669,26.5536,,,32.997,,,,,,,,,,,,,,,,,,,44.7619,,107.9647333
1347,[96],12M1,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,430.0,,,,,1243.0,533.0,1776.0,2.78,2.73,138.0,16.95%,35.06%,47.99%,55.0,12.0,0.448837209,0.398550725,2.1,4.1,0.2,0.0,0.02,8.6,99.9862,60.0,27.0,31.035,36.1281,,25.0408,31.035,,,36.1281,,,,,,,,,,,,,,,,,,,114.921,,149.1071333
1348,[96],12M2,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,50.0,12.0,0.44836272,0.390625,2.1,4.6,0.2,0.0,0.02,7.94,92.1912,60.0,27.0,33.1071,38.6522,,26.5465,33.1071,,,38.6522,,,,,,,,,,,,,,,,,,,109.841,,139.7687333
1349,[96],12M3,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,364.0,,,,,1311.0,562.0,1873.0,2.78,2.73,117.0,16.95%,35.06%,47.99%,47.0,12.0,0.450549451,0.401709402,2.1,5.1,0.2,0.0,0.02,7.28,84.9563,60.0,27.0,33.7096,37.219,,27.1497,33.7096,,,37.219,,,,,,,,,,,,,,,,,,,80.0,,131.9135333
1350,[96],12M4,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,331.0,,,,,1344.0,576.0,1920.0,2.78,2.73,106.0,16.95%,35.06%,47.99%,42.0,12.0,0.447129909,0.396226415,2.1,5.8,0.2,0.0,0.02,6.62,76.6814,60.0,27.0,32.1652,35.2233,,25.154,32.1652,,,35.2233,,,,,,,,,,,,,,,,,,,74.9206,,122.2103333
1351,[96],12M5,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,298.0,,,,,1377.0,590.0,1967.0,2.78,2.73,96.0,16.95%,35.06%,47.99%,158.0,12.0,0.852348993,1.645833333,2.1,6.6,0.4,0.0,0.02,5.96,131.8064,60.0,27.0,29.1515,32.21,,22.8165,29.1515,,,32.21,,,,,,,,,,,,,,,,,,,44.7619,,224.0903333
1352,[96],14M1,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,430.0,,,,,1243.0,533.0,1776.0,2.78,2.73,138.0,16.95%,35.06%,47.99%,55.0,14.0,0.448837209,0.398550725,2.1,4.1,0.2,0.0,0.02,8.6,95.5862,60.0,27.0,32.5843,37.9775,,26.5169,32.5843,,,37.9775,,,,,,,,,,,,,,,,,,,114.921,,157.5331333
1353,[96],14M2,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,60.0,27.0,34.0449,39.1011,,27.4157,34.0449,,,39.1011,,,,,,,,,,,,,,,,,,,109.841,,148.5011333
1354,[96],14M3,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,364.0,,,,,1311.0,562.0,1873.0,2.78,2.73,117.0,16.95%,35.06%,47.99%,47.0,14.0,0.450549451,0.401709402,2.1,5.1,0.2,0.0,0.02,7.28,81.1963,60.0,27.0,35.0562,37.9775,,28.9888,35.0562,,,37.9775,,,,,,,,,,,,,,,,,,,80.0,,139.1139333
1355,[96],14M4,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,331.0,,,,,1344.0,576.0,1920.0,2.78,2.73,106.0,16.95%,35.06%,47.99%,42.0,14.0,0.447129909,0.396226415,2.1,5.8,0.2,0.0,0.02,6.62,73.3214,60.0,27.0,33.0337,36.5169,,26.5169,33.0337,,,36.5169,,,,,,,,,,,,,,,,,,,74.9206,,128.6447333
1356,[96],14M5,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,298.0,,,,,1377.0,590.0,1967.0,2.78,2.73,96.0,16.95%,35.06%,47.99%,38.0,14.0,0.44966443,0.395833333,2.1,6.6,0.2,0.0,0.02,5.96,66.3664,60.0,27.0,30.5618,32.0225,,27.4157,30.5618,,,32.0225,,,,,,,,,,,,,,,,,,,44.7619,,119.6079333
1357,[96],8M21,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,60.0,27.0,23.5624,24.5319,,22.5922,23.5624,,,24.5319,,,,,,,,,,,,,,,,,,,109.841,,125.0615333
1358,[96],8M22,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,70.0,27.0,25.622,28.6809,,26.0355,25.622,,,28.6809,,,,,,,,,,,,,,,,,,,109.841,,131.4782
1359,[96],8M23,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,80.0,27.0,31.683,32.7567,,30.1794,31.683,,,32.7567,,,,,,,,,,,,,,,,,,,109.841,,137.8948667
1360,[96],8M24,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,90.0,27.0,32.8504,34.2404,,31.7113,32.8504,,,34.2404,,,,,,,,,,,,,,,,,,,109.841,,144.3115333
1361,[96],8M25,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,8.0,0.450881612,0.3984375,2.1,4.6,0.3,0.0,0.02,7.94,100.8712,100.0,27.0,36.2887,34.3915,,35.8532,36.2887,,,34.3915,,,,,,,,,,,,,,,,,,,109.841,,150.7282
1362,[96],10M21,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,60.0,27.0,27.0467,27.4779,,26.0741,27.0467,,,27.4779,,,,,,,,,,,,,,,,,,,109.841,,132.8747333
1363,[96],10M22,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,70.0,27.0,28.0126,32.2257,,29.1037,28.0126,,,32.2257,,,,,,,,,,,,,,,,,,,109.841,,139.2914
1364,[96],10M23,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,80.0,27.0,33.5223,34.4945,,33.0919,33.5223,,,34.4945,,,,,,,,,,,,,,,,,,,109.841,,145.7080667
1365,[96],10M24,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,90.0,27.0,35.5522,35.9824,,32.5333,35.5522,,,35.9824,,,,,,,,,,,,,,,,,,,109.841,,152.1247333
1366,[96],10M25,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,10.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,96.7912,100.0,27.0,38.4736,37.8173,,37.5002,38.4736,,,37.8173,,,,,,,,,,,,,,,,,,,109.841,,158.5414
1367,[96],12M21,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,12.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,92.7112,60.0,27.0,27.7987,29.434,,27.2956,27.7987,,,29.434,,,,,,,,,,,,,,,,,,,109.841,,140.6879333
1368,[96],12M22,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,12.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,92.7112,70.0,27.0,29.434,33.8365,,30.4403,29.434,,,33.8365,,,,,,,,,,,,,,,,,,,109.841,,147.1046
1369,[96],12M23,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,12.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,92.7112,80.0,27.0,35.8491,36.478,,35.0943,35.8491,,,36.478,,,,,,,,,,,,,,,,,,,109.841,,153.5212667
1370,[96],12M24,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,12.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,92.7112,90.0,27.0,38.9937,40.5031,,35.0943,38.9937,,,40.5031,,,,,,,,,,,,,,,,,,,109.841,,159.9379333
1371,[96],12M25,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,12.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,92.7112,100.0,27.0,42.5157,40.8805,,41.0063,42.5157,,,40.8805,,,,,,,,,,,,,,,,,,,109.841,,166.3546
1372,[96],14M21,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,60.0,27.0,27.0631,28.0907,,26.1497,27.0631,,,28.0907,,,,,,,,,,,,,,,,,,,109.841,,148.5011333
1373,[96],14M22,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,70.0,27.0,29.1242,33.3548,,29.6869,29.1242,,,33.3548,,,,,,,,,,,,,,,,,,,109.841,,154.9178
1374,[96],14M23,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,80.0,27.0,35.1813,35.1859,,33.7003,35.1813,,,35.1859,,,,,,,,,,,,,,,,,,,109.841,,161.3344667
1375,[96],14M24,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,90.0,27.0,38.854,39.7682,,34.1682,38.854,,,39.7682,,,,,,,,,,,,,,,,,,,109.841,,167.7511333
1376,[96],14M25,65.6,26.53,5.49,0.31,0.76,0.36,0.23,0.31,0.0,0.0,0.0,0.0,0.41,,397.0,,,,,1277.0,547.0,1824.0,2.78,2.73,128.0,16.95%,35.06%,47.99%,51.0,14.0,0.450881612,0.3984375,2.1,4.6,0.2,0.0,0.02,7.94,88.6312,100.0,27.0,41.3677,40.3513,,40.7952,41.3677,,,40.3513,,,,,,,,,,,,,,,,,,,109.841,,174.1678
1382,[97],SFGC-6,43.2,24.45,0.0,20.06,3.795,0.295,0.905,1.41,1.475,0.11,0.0,0.0,0.0,,200.0,200.0,,,,1074.0,716.0,1790.0,2.53,2.34,93.0,8.90%,32.10%,59.00%,,12.0,0.2325,0.0,3.6,4.5,0.4,102.0,0.0,0.0,156.87,24.0,24.0,44.0,52.56,,,,,,,,,,,,,38.0,,,55.0,,,,65.7,,72.5,,,,,81.997
1383,[97],SFGC-7,43.2,24.45,0.0,20.06,3.795,0.295,0.905,1.41,1.475,0.11,0.0,0.0,0.0,,200.0,200.0,,,,1050.0,700.0,1750.0,2.53,2.34,93.0,8.90%,32.10%,59.00%,,12.0,0.2325,0.0,3.6,4.4,0.5,142.0,0.0,0.0,196.87,24.0,24.0,28.0,33.84,,,,,,,,,,,,,16.0,,,35.0,,,,42.3,,52.5,,,,,81.805
