Idx_Sample,Ref.,Mixture Code in Ref,SiO2,Al2O3,Fe2O3,CaO,MgO,Na2O,K2O,SO3,TiO2,P2O5,SrO,Mn2O3,MnO,LOI,OPC (kg/m3),FA (kg/m3),GGBFS (kg/m3),SF (kg/m3),MK (kg/m3),Other SCM (kg/m3),Coarse aggregate (kg/m3),Fine aggregate (kg in 1m3 mix),Total aggregates (kg in 1m3 mix),Coarse Agg density (kg/m3),Fine Agg density (kg/m3),Total Na2SiO3 (kg in 1m3 of mix),Na2O (l),SiO2 (l),H2O,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,AL/B,SH/SS,Ms,Ag/B,W/B,Additional water (kg in 1m3 mix),Sp/B,Superplasticizer (kg in 1m3 mix),Total water (in solutions + additional) (kg in 1m3 mix),Initial curing time (day),Initial curing temp (C),Initial curing rest time (day),Final curing temp (C),7d CS,28d CS,1-d Cubic compressive strength (MPa),3-d Cubic compressive strength (MPa),7-d Cubic compressive strength (MPa),14-d Cubic compressive strength (MPa) ,21-d Cubic compressive strength (MPa),28-d Cubic compressive strength (MPa),56-d Cubic compressive strength (MPa),90-d Cubic compressive strength (MPa) ,180-d Cubic compressive strength (MPa),365-d Cubic compressive strength (MPa) ,1-d Cylindrical compressive strength (MPa),2-d Cylindrical compressive strength (MPa),3-d Cylindrical compressive strength (MPa),4-d Cylindrical compressive strength (MPa),5-d Cylindrical compressive strength (MPa),7-d Cylindrical compressive strength (MPa),12-d Cylindrical compressive strength (MPa),14-d Cylindrical compressive strength (MPa),21-d Cylindrical compressive strength (MPa),28-d Cylindrical compressive strength (MPa),56-d Cylindrical compressive strength (MPa) ,90-d Cylindrical compressive strength (MPa),180-d Cylindrical compressive strength (MPa) ,365-d Cylindrical compressive strength (MPa),Slump (mm),flowtable,"CO2 footprint
(kg emision per 1m3 of samples produced and cured)
[108] and [109] used"
983,[73],G225,29.945,10.0725,3.005,46.1775,2.035,0.2375,0.8025,2.2325,0.46,0.135,0,0,,0,225,75,,,,,1193.58,795.73,1989.31,,,24.1,16.27%,34.64%,49%,9.64,10,0.112466667,0.4,2.1,6.6,0.5,129.7,0,0,147.31469,1,100,1,40,22.0649625,25.49729,,,22.0649625,,,25.49729,,,,,,,,,,,,,,,,,,,,,263.033928
984,[73],G250,40.58,15.835,3.73,31.275,1.69,0.185,0.745,1.505,0.92,0.27,0,0,,0,150,150,,,,,1172.64,781.76,1954.4,,,48.21,16.27%,34.64%,49%,19.29,10,0.225,0.400124456,2.1,6.5,0.5,109.4,0,0,144.640289,1,100,1,40,26.085689,29.616083,,,26.085689,,,29.616083,,,,,,,,,,,,,,,,,,,,,216.23786
985,[73],G275,51.215,21.5975,4.455,16.3725,1.345,0.1325,0.6875,0.7775,1.38,0.405,0,0,,0,75,225,,,,,1151.7,767.79,1919.49,,,72.32,16.27%,34.64%,49%,28.93,10,0.3375,0.400027655,2.1,6.4,0.5,89.11,0,0,141.969888,1,100,1,40,25.3992235,28.5373515,,,25.3992235,,,28.5373515,,,,,,,,,,,,,,,,,,,,,169.434132
986,[73],G2100,57.9,31.11,5.07,1.29,0.97,0.09,1,0.05,0,0,0,0,,0,0,300,,,,,1130.74,753.83,1884.57,,,96.43,16.27%,34.64%,49%,38.57,10,0.45,0.39997926,2.1,6.3,0.5,68.81,0,0,139.289487,1,100,1,40,23.928226,26.3798885,,,23.928226,,,26.3798885,,,,,,,,,,,,,,,,,,,,,122.630356
987,[73],G325,29.945,10.0725,3.005,46.1775,2.035,0.2375,0.8025,2.2325,0.46,0.135,0,0,,0,262.5,87.5,,,,,1123.66,749.11,1872.77,,,34.38,16.27%,34.64%,49%,13.75,10,0.137514286,0.399941827,2.1,5.4,0.5,146.06,0,0,171.187142,1,100,1,40,30.400615,35.0097405,,,30.400615,,,35.0097405,,,,,,,,,,,,,,,,,,,,,300.873596
988,[73],G350,40.58,15.835,3.73,31.275,1.69,0.185,0.745,1.505,0.92,0.27,0,0,,0,175,175,,,,,1098.54,732.36,1830.9,,,68.75,16.27%,34.64%,49%,27.5,10,0.275,0.4,2.1,5.2,0.5,117.11,0,0,167.359375,1,100,1,40,32.8522775,37.1672035,,,32.8522775,,,37.1672035,,,,,,,,,,,,,,,,,,,,,250.42832
989,[73],G375,51.215,21.5975,4.455,16.3725,1.345,0.1325,0.6875,0.7775,1.38,0.405,0,0,,0,87.5,262.5,,,,,1073.42,715.62,1789.04,,,103.13,16.27%,34.64%,49%,41.25,10,0.412514286,0.399980607,2.1,5.1,0.5,88.17,0,0,163.546517,1,100,1,40,32.8522775,36.284605,,,32.8522775,,,36.284605,,,,,,,,,,,,,,,,,,,,,199.986692
990,[73],G3100,57.9,31.11,5.07,1.29,0.97,0.09,1,0.05,0,0,0,0,,0,0,350,,,,,1048.3,698.87,1747.17,,,137.5,16.27%,34.64%,49%,55,10,0.55,0.4,2.1,5.0,0.5,59.23,0,0,159.72875,1,100,1,40,32.361945,35.500073,,,32.361945,,,35.500073,,,,,,,,,,,,,,,,,,,,,149.541416
991,[73],G425,29.945,10.0725,3.005,46.1775,2.035,0.2375,0.8025,2.2325,0.46,0.135,0,0,,0,262.5,87.5,,,,,1124.337,749.56,1873.897,,,28.13,16.27%,34.64%,49%,11.25,10,0.112514286,0.399928902,2.1,5.4,0.5,151.32,0,0,171.879017,1,100,1,40,25.693423,29.616083,,,25.693423,,,29.616083,,,,,,,,,,,,,,,,,,,,,296.7140056
992,[73],G450,40.58,15.835,3.73,31.275,1.69,0.185,0.745,1.505,0.92,0.27,0,0,,0,175,175,,,,,1099.9,733.26,1833.16,,,56.25,16.27%,34.64%,49%,22.5,10,0.225,0.4,2.1,5.2,0.5,127.64,0,0,168.753125,1,100,1,40,28.5373515,32.2638785,,,28.5373515,,,32.2638785,,,,,,,,,,,,,,,,,,,,,242.109168
993,[73],G475,51.215,21.5975,4.455,16.3725,1.345,0.1325,0.6875,0.7775,1.38,0.405,0,0,,0,87.5,262.5,,,,,1075.44,716.97,1792.41,,,84.38,16.27%,34.64%,49%,33.75,10,0.337514286,0.399976298,2.1,5.1,0.5,103.96,0,0,165.632142,1,100,1,40,27.5566865,30.400615,,,27.5566865,,,30.400615,,,,,,,,,,,,,,,,,,,,,187.507868
994,[73],G4100,57.9,31.11,5.07,1.29,0.97,0.09,1,0.05,0,0,0,0,,0,0,350,,,,,1051,700.67,1751.67,,,112.5,16.27%,34.64%,49%,45,10,0.45,0.4,2.1,5.0,0.5,80.28,0,0,162.50625,1,100,1,40,27.1644205,29.812216,,,27.1644205,,,29.812216,,,,,,,,,,,,,,,,,,,,,132.903016
995,[74],GRS1,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,8,0.4,0.5,2.3,6.3,0.2,0,0,0,76.384,1,60,1,24,,18.2,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,92.39113333
996,[74],GTS1,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,8,0.4,0.5,2.3,6.3,0.2,0,0,0,76.384,1,60,1,24,,18.98,,,,,,18.98,,,,,,,,,,,,,,,,,,,,,92.39113333
997,[74],GUS1,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,8,0.4,0.5,2.3,6.3,0.2,0,0,0,76.384,1,60,1,24,,16.5,,,,,,16.5,,,,,,,,,,,,,,,,,,,,,92.39113333
998,[74],GRS2,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,10,0.4,0.5,2.3,6.3,0.2,0,0,0,72.864,1,60,1,24,,20.6,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,99.13193333
999,[74],GTS2,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,10,0.4,0.5,2.3,6.3,0.2,0,0,0,72.864,1,60,1,24,,20.8,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,99.13193333
1000,[74],GUS2,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,10,0.4,0.5,2.3,6.3,0.2,0,0,0,72.864,1,60,1,24,,17.2,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,99.13193333
1001,[74],GRS3,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,12,0.4,0.5,2.3,6.3,0.2,0,0,0,69.344,1,60,1,24,,24.9,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,105.8727333
1002,[74],GTS3,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,12,0.4,0.5,2.3,6.3,0.2,0,0,0,69.344,1,60,1,24,,24.4,,,,,,24.4,,,,,,,,,,,,,,,,,,,,,105.8727333
1003,[74],GUS3,61.85,27.36,5.18,1.47,1,0.08,0.63,0.05,1.84,0.54,0,0,,1,,330,,,,,1350,727,2077,2.71,2.67,88,14.30%,32.90%,53%,44,12,0.4,0.5,2.3,6.3,0.2,0,0,0,69.344,1,60,1,24,,20.1,,,,,,20.1,,,,,,,,,,,,,,,,,,,,,105.8727333
1004,[75],Mix 1 14M,47.24543689,23.05015534,6.826796117,13.4558835,3.288194175,0.396660194,0.396660194,1.24007767,1.282582524,0.253087379,0,0.427436893,,1.232815534,,343,172,,,,1031.3,723.8,1755.1,,,128.7142857,8.00%,27.00%,65%,51.48571429,14,0.349902913,0.4,3.4,3.4,0.2,0,0.014951456,7.7,110.938,,25,,24,24.208,,,,,,,,,,,,,,,,,30.26,,,,,,,,,,,134.7669029
1005,[75],Mix 2 14M,47.26,23.05666667,6.83,13.43666667,3.283333333,0.396666667,0.396666667,1.24,1.283333333,0.253333333,0,0.426666667,,1.233333333,,300,150,,,,1058.2,742.7,1800.9,,,128.5714286,8.00%,27.00%,65%,51.42857143,14,0.4,0.4,3.4,4.0,0.2,0,0.014888889,6.7,110.22,,25,,24,28.304,,,,,,,,,,,,,,,,,35.38,,,,,,,,,,,131.6780343
1006,[75],Mix 2 12M,47.26,23.05666667,6.83,13.43666667,3.283333333,0.396666667,0.396666667,1.24,1.283333333,0.253333333,0,0.426666667,,1.233333333,,300,150,,,,1058.2,742.7,1800.9,,,128.5714286,8.00%,27.00%,65%,51.42857143,12,0.4,0.4,3.4,4.0,0.3,0,0.014888889,6.7,114.3342857,,25,,24,23.2,,,,,,,,,,,,,,,,,29,,,,,,,,,,,123.7991772
1007,[75],Mix 2 16 M,47.26,23.05666667,6.83,13.43666667,3.283333333,0.396666667,0.396666667,1.24,1.283333333,0.253333333,0,0.426666667,,1.233333333,,300,150,,,,1058.2,742.7,1800.9,,,128.5714286,8.00%,27.00%,65%,51.42857143,16,0.4,0.4,3.4,4.0,0.2,0,0.014888889,6.7,106.1057143,,25,,24,24.8,,,,,,,,,,,,,,,,,31,,,,,,,,,,,139.5568914
1008,[75],Mix 2 10 M,47.26,23.05666667,6.83,13.43666667,3.283333333,0.396666667,0.396666667,1.24,1.283333333,0.253333333,0,0.426666667,,1.233333333,,300,150,,,,1058.2,742.7,1800.9,,,128.5714286,8.00%,27.00%,65%,51.42857143,10,0.4,0.4,3.4,4.0,0.2,0,0.014888889,6.7,106.1057143,,25,,24,19.0512,,,,,,,,,,,,,,,,,23.814,,,,,,,,,,,115.92032
1009,[76],GP 60ºC,31.25,14.06,2.8,33.75,7.03,0,0,0,0,0,0,0,,0,,,394,,,,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,60,,24,66.5,69.28,,60.9,66.5,,,69.28,,,,,,,,,,,,,,,,,,,,,123.6974222
1010,[76],GPR1 60ºC,37.45733503,12.72370558,2.565406091,30.46370558,6.373730964,0,0,0,0,0,0,0,,0,,,355,,,39,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,60,,24,67.6,70.72,,62.3,67.6,,,70.72,,,,,,,,,,,,,,,,,,,,,121.6694222
1011,[76],GPR2 60ºC,43.82383249,11.35314721,2.324796954,27.09314721,5.700634518,0,0,0,0,0,0,0,,0,,,315,,,79,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,60,,24,46.32,51.46,,44.72,46.32,,,51.46,,,,,,,,,,,,,,,,,,,,,119.5894222
1012,[76],GPR3 60ºC,50.03116751,10.01685279,2.090203046,23.80685279,5.044365482,0,0,0,0,0,0,0,,0,,,276,,,118,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,60,,24,20.48,24.52,,19.24,20.48,,,24.52,,,,,,,,,,,,,,,,,,,,,117.5614222
1013,[76],GP 90ºC,31.25,14.06,2.8,33.75,7.03,0,0,0,0,0,0,0,,0,,,394,,,,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,90,,24,66.19,71.63,,63.04,66.19,,,71.63,,,,,,,,,,,,,,,,,,,,,136.5307556
1014,[76],GPR1 90ºC,37.45733503,12.72370558,2.565406091,30.46370558,6.373730964,0,0,0,0,0,0,0,,0,,,355,,,39,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,90,,24,67.45,72.34,,64.53,67.45,,,72.34,,,,,,,,,,,,,,,,,,,,,134.5027556
1015,[76],GPR2 90ºC,43.82383249,11.35314721,2.324796954,27.09314721,5.700634518,0,0,0,0,0,0,0,,0,,,315,,,79,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,90,,24,47.2,52.66,,42.7,47.2,,,52.66,,,,,,,,,,,,,,,,,,,,,132.4227556
1016,[76],GPR3 90ºC,50.03116751,10.01685279,2.090203046,23.80685279,5.044365482,0,0,0,0,0,0,0,,0,,,276,,,118,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,0.666666667,90,,24,12.9,16.1,,10.4,12.9,,,16.1,,,,,,,,,,,,,,,,,,,,,130.3947556
1017,[76],GP 25ºC,31.25,14.06,2.8,33.75,7.03,0,0,0,0,0,0,0,,0,,,394,,,,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,,25,,24,47.16,52.79,,44.67,47.16,,,52.79,,55,,,,,,,,,,,,,,,,,,,108.7252
1018,[76],GPR1 25ºC,37.45733503,12.72370558,2.565406091,30.46370558,6.373730964,0,0,0,0,0,0,0,,0,,,355,,,39,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,,25,,24,44.25,48.44,,42.38,44.25,,,48.44,,50,,,,,,,,,,,,,,,,,,,106.6972
1019,[76],GPR2 25ºC,43.82383249,11.35314721,2.324796954,27.09314721,5.700634518,0,0,0,0,0,0,0,,0,,,315,,,79,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,,25,,24,14.73,18.67,,12.89,14.73,,,18.67,,19,,,,,,,,,,,,,,,,,,,104.6172
1020,[76],GPR3 25ºC,50.03116751,10.01685279,2.090203046,23.80685279,5.044365482,0,0,0,0,0,0,0,,0,,,276,,,118,1201,647,1848,2.87,2.6,113,14.70%,29.40%,56%,45,8,0.401015228,0.398230088,2.0,4.7,0.4,59,0.015,5.91,156.313,,25,,24,11.33,15.11,,9.41,11.33,,,15.11,,16,,,,,,,,,,,,,,,,,,,102.5892
1021,[77],C1,39.80645914,17.99521401,5.627159533,18.86428016,3.578365759,0.954124514,2.823540856,1.244669261,0.89770428,0.101867704,0.052023346,0.234357977,,3.101089494,,308,206,,,,935,615,1550,2.77,2.69,121,12.80%,25.50%,62%,99,10,0.428015564,0.818181818,2.0,3.0,0.4,75,0,0,209.057,,25,,24,41.8,61.8,12.2,,41.8,,,61.8,,,,,,,,,,,,,,,,,,,280,,138.778
1022,[77],C3,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,270,180,,,,1030,670,1700,2.77,2.69,106,12.80%,25.50%,62%,87,10,0.428888889,0.820754717,2.0,3.8,0.4,65,0,0,182.602,,25,,24,49,70.4,14.6,,49,,,70.4,,,,,,,,,,,,,,,,,,,280,,123.402
1023,[77],C4,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,240,160,,,,1110,720,1830,2.77,2.69,94,12.80%,25.50%,62%,77,10,0.4275,0.819148936,2.0,4.6,0.4,55,0,0,159.198,,25,,24,44.9,69.1,8.2,,44.9,,,69.1,,,,,,,,,,,,,,,,,,,220,,110.886
1024,[77],C5,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,210,140,,,,1170,760,1930,2.77,2.69,82,12.80%,25.50%,62%,68,10,0.428571429,0.829268293,2.0,5.5,0.4,50,0,0,141.394,,25,,24,35.1,,2.8,,35.1,,,,,,,,,,,,,,,,,,,,,,10,,98.992
1025,[77],C6,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,210,140,,,,1155,750,1905,2.77,2.69,82,12.80%,25.50%,62%,68,10,0.428571429,0.829268293,2.0,5.4,0.4,60,0,0,151.394,,25,,24,38.5,60.4,4,,38.5,,,60.4,,,,,,,,,,,,,,,,,,,35,,98.872
1026,[77],C7,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,240,160,,,,1070,710,1780,2.77,2.69,94,12.80%,25.50%,62%,77,10,0.4275,0.819148936,2.0,4.5,0.4,70,0,0,174.198,,25,,24,42.3,66.7,14.7,,42.3,,,66.7,,,,,,,,,,,,,,,,,,,260,,110.646
1027,[77],C8,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,270,180,,,,1050,690,1740,2.77,2.69,106,12.80%,25.50%,62%,87,10,0.428888889,0.820754717,2.0,3.9,0.4,50,0,0,167.602,,25,,24,47,72.3,15.3,,47,,,72.3,,,,,,,,,,,,,,,,,,,190,,123.594
1028,[77],C10,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,210,140,,,,1120,730,1850,2.77,2.69,83,12.80%,25.50%,62%,67,10,0.428571429,0.807228916,2.0,5.3,0.5,80,0,0,171.411,,25,,24,33.2,56.1,3.4,,33.2,,,56.1,,,,,,,,,,,,,,,,,,,155,,98.202
1029,[77],C12,39.82874372,18.00967337,5.638417085,18.81115578,3.571180905,0.953919598,2.82758794,1.243567839,0.898190955,0.102085427,0.051984925,0.233768844,,3.10258794,,239,159,,,,1111,721,1832,2.77,2.69,94,12.80%,25.50%,62%,77,10,0.429648241,0.819148936,2.0,4.6,0.4,52,0,0,156.198,,25,,24,40.1,60.6,12.6,,40.1,,,60.6,,,,,,,,,,,,,,,,,,,180,,110.8396
1030,[77],C13,39.82908616,18.00989556,5.638590078,18.81033943,3.571070496,0.953916449,2.827650131,1.243550914,0.898198433,0.102088773,0.051984334,0.233759791,,3.102610966,,230,153,,,,1111,721,1832,2.77,2.69,90,12.80%,25.50%,62%,74,10,0.428198433,0.822222222,2.0,4.8,0.4,63,0,0,162.93,,25,,24,36.9,58.6,7.9,,36.9,,,58.6,,,,,,,,,,,,,,,,,,,215,,106.7536
1031,[77],C14,39.82920635,18.00997354,5.638650794,18.81005291,3.571031746,0.953915344,2.827671958,1.243544974,0.898201058,0.102089947,0.051984127,0.233756614,,3.102619048,,227,151,,,,1111,721,1832,2.77,2.69,89,12.80%,25.50%,62%,73,10,0.428571429,0.820224719,2.0,4.8,0.4,66,0,0,164.713,,25,,24,38.4,60.9,8.7,,38.4,,,60.9,,,,,,,,,,,,,,,,,,,230,,105.5116
1032,[77],C15,39.82958678,18.01022039,5.638842975,18.80914601,3.570909091,0.953911846,2.827741047,1.243526171,0.898209366,0.102093664,0.051983471,0.233746556,,3.102644628,,218,145,,,,1111,721,1832,2.77,2.69,86,12.80%,25.50%,62%,70,10,0.429752066,0.813953488,2.0,5.0,0.5,76,0,0,171.062,,25,,24,33.3,51.2,11.6,,33.3,,,51.2,,,,,,,,,,,,,,,,,,,200,,101.7856
1033,[77],C16,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,219,146,,,,1145,742,1887,2.77,2.69,86,12.80%,25.50%,62%,70,10,0.42739726,0.813953488,2.0,5.2,0.4,56,0,0,151.062,,25,,24,41.1,58.4,10.7,,41.1,,,58.4,,,,,,,,,,,,,,,,,,,15,,102.1056
1034,[77],C17,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,216,144,,,,1145,742,1887,2.77,2.69,85,12.80%,25.50%,62%,69,10,0.427777778,0.811764706,2.0,5.2,0.4,59,0,0,152.845,,25,,24,41.6,56.1,9.5,,41.6,,,56.1,,,,,,,,,,,,,,,,,,,95,,100.8636
1035,[77],C18,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,213,142,,,,1145,742,1887,2.77,2.69,84,12.80%,25.50%,62%,69,10,0.430985915,0.821428571,2.0,5.3,0.4,62,0,0,155.228,,25,,24,37.4,56.3,9.8,,37.4,,,56.3,,,,,,,,,,,,,,,,,,,150,,100.3876
1036,[77],C19,39.83,18.01048851,5.639051724,18.80816092,3.570775862,0.953908046,2.827816092,1.243505747,0.898218391,0.102097701,0.051982759,0.233735632,,3.102672414,,209,139,,,,1160,753,1913,2.77,2.69,82,12.80%,25.50%,62%,67,10,0.42816092,0.817073171,2.0,5.5,0.4,57,0,0,147.794,,25,,24,39.8,56.8,12.8,,39.8,,,56.8,,,,,,,,,,,,,,,,,,,55,,98.0884
1037,[77],C20,39.79946903,17.99067847,5.623628319,18.88094395,3.580619469,0.954188791,2.822271386,1.245014749,0.897551622,0.10179941,0.052035398,0.234542773,,3.100619469,,203,136,,,,1160,753,1913,2.77,2.69,80,12.80%,25.50%,62%,65,10,0.427728614,0.8125,2.0,5.6,0.4,63,0,0,151.36,,25,,24,37,55.6,9.3,,37,,,55.6,,,,,,,,,,,,,,,,,,,100,,95.6564
1038,[77],C21,39.82,18.004,5.634,18.832,3.574,0.954,2.826,1.244,0.898,0.102,0.052,0.234,,3.102,,198,132,,,,1160,753,1913,2.77,2.69,78,12.80%,25.50%,62%,64,10,0.43030303,0.820512821,2.0,5.8,0.5,69,0,0,155.526,,25,,24,22.3,36.2,1.3,,22.3,,,36.2,,,,,,,,,,,,,,,,,,,220,,93.9424
1039,[78],Gladstone FA,47.87,28,14.09,3.81,0.93,0.41,0.62,0.27,1.99,1.81,0,0,0.21,0.43,,416,,,,,927,699,1626,2.6,2.5,292,14.70%,29.40%,56%,65,15,0.858173077,0.22260274,2.0,3.9,0.5,8,0,0,197.228,1,80,1,24,,66,,,,,,,,,,,,,,,,,,,,82.5,,86.5,,87.4,,735,224.5654667
1040,[78],Pt. Augusta FA,49.37,31.25,4.47,4.8,1.28,1.3,2.21,0.24,2.94,1.65,0,0,0.04,0.51,,416,,,,,927,699,1626,2.6,2.5,292,14.70%,29.40%,56%,65,15,0.858173077,0.22260274,2.0,3.9,0.5,8,0,0,197.228,1,80,1,24,,29.52,,,,,,,,,,,,,,,,,,,,36.9,,45.6,,47,,550,224.5654667
1041,[78],Collie FA,53.82,29.95,9.24,1.03,0.58,0.75,0.79,0.34,2.19,1.28,0,0,0.04,0.63,,420,,,,,936,706,1644,2.6,2.5,241,14.70%,29.40%,56%,92,15,0.792857143,0.381742739,2.0,3.9,0.4,15,0,0,186.519,1,80,1,24,,23.68,,,,,,,,,,,,,,,,,,,,29.6,,36.5,,42.8,,450,237.3308667
1042,[78],Tarong FA,75.66,19,1.38,0.3,0,0.15,0.63,0.03,1.83,1,0,0,0.02,1.16,,412,,,,,918,693,1611,2.6,2.5,342,14.70%,29.40%,56%,32,15,0.90776699,0.093567251,2.0,3.9,0.5,0,0,0,203.978,1,80,1,24,,19.92,,,,,,,,,,,,,,,,,,,,24.9,,27.7,,28.7,,350,204.5604667
1043,[79],TM1,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,400,,,,1208,650,1858,,,84,14.70%,29.40%,56%,56,10,0.35,0.666666667,2.0,4.6,0.4,48,0.05,20,140.556,,25,,24,32.712,37.4,,,,,,,,,,,,,,,,40.89,,,,46.75,,,,,,,140.4544
1044,[79],TM2,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,400,,,,1182,636,1818,,,120,14.70%,29.40%,56%,60,12,0.45,0.5,2.0,4.5,0.4,48,0.05,20,158.28,,25,,24,30.776,31.184,,,,,,,,,,,,,,,,38.47,,,,38.98,,,,,,,165.4784
1045,[79],TM3,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,400,,,,1156,622,1778,,,157,14.70%,29.40%,56%,63,14,0.55,0.401273885,2.0,4.4,0.4,48,0.05,20,175.483,,25,,24,29.552,34.04,,,,,,,,,,,,,,,,36.94,,,,42.55,,,,,,,191.0156
1046,[79],TM4,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,450,,,,1161,625,1786,,,105,14.70%,29.40%,56%,53,14,0.351111111,0.504761905,2.0,4.0,0.3,54,0.05,22.5,149.515,,25,,24,44.84,48.92,,,,,,,,,,,,,,,,56.05,,,,61.15,,,,,180,,168.91
1047,[79],TM5,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,450,,,,1132,609,1741,,,145,14.70%,29.40%,56%,58,10,0.451111111,0.4,2.0,3.9,0.4,54,0.05,22.5,183.355,,25,,24,33.12,43.392,,,,,,,,,,,,,,,,41.4,,,,54.24,,,,,,,170.6848
1048,[79],TM6,32.4,14.96,0.83,40.7,5.99,0.42,0.29,2.74,0.84,0.38,0,0.4,,0,,,450,,,,1102,594,1696,,,149,14.70%,29.40%,56%,99,12,0.551111111,0.66442953,2.0,3.8,0.4,54,0.05,22.5,202.271,,25,,24,28.024,29.856,,,,,,,,,,,,,,,,35.03,,,,37.32,,,,,,,218.4816
